spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
13gRCUJJfjfgzi3ikHODPI,13gRCUJJfjfgzi3ikHODPI,0.09398432075977325,0.13209842145442963,0.11297743767499924,0.11480045318603516,0.1588192582130432,0.15217112004756927,0.08023262768983841,0.07665189355611801,0.07826441526412964
0SUAICuuJQKoNwWM31Lx2T,0SUAICuuJQKoNwWM31Lx2T,0.10430879145860672,0.06647349148988724,0.01193478237837553,0.0959259569644928,0.028039060533046722,0.13763229548931122,0.02807619422674179,0.5087012052536011,0.018908105790615082
5mc6EyF1OIEOhAkD0Gg9Lc,5mc6EyF1OIEOhAkD0Gg9Lc,0.10697272419929504,0.04826526343822479,0.014179585501551628,0.039385534822940826,0.0356137715280056,0.05299663171172142,0.010375400073826313,0.6727362275123596,0.01947501301765442
2Mv8In1IykWH5oLDc66PRC,2Mv8In1IykWH5oLDc66PRC,0.10697272419929504,0.04826526343822479,0.014179585501551628,0.039385534822940826,0.0356137715280056,0.05299663171172142,0.010375400073826313,0.6727362275123596,0.01947501301765442
6Zj3YsYfj8YTY9aGMDnpn8,6Zj3YsYfj8YTY9aGMDnpn8,0.05588407441973686,0.33532997965812683,0.04992862790822983,0.12752367556095123,0.0696130320429802,0.13493214547634125,0.09387359768152237,0.094925157725811,0.03798969089984894
7uv632EkfwYhXoqf8rhYrg,7uv632EkfwYhXoqf8rhYrg,0.18986351788043976,0.14924581348896027,0.04992459714412689,0.09245500713586807,0.06902424246072769,0.16347911953926086,0.055742297321558,0.08651425689458847,0.1437511444091797
2hzosckvm3EX3kSZacr9Bi,2hzosckvm3EX3kSZacr9Bi,0.18986351788043976,0.14924581348896027,0.04992459714412689,0.09245500713586807,0.06902424246072769,0.16347911953926086,0.055742297321558,0.08651425689458847,0.1437511444091797
5h5sJvkKdIfC4yjALOmPn7,5h5sJvkKdIfC4yjALOmPn7,0.12069547176361084,0.0593024417757988,0.0387301929295063,0.16319169104099274,0.026286069303750992,0.11742135882377625,0.10221914947032928,0.3481306731700897,0.024022934958338737
2UHv6ccJEtPQOlDVRMoHj2,2UHv6ccJEtPQOlDVRMoHj2,0.03590438887476921,0.032007332891225815,0.028294095769524574,0.016030795872211456,0.038002997636795044,0.06267572194337845,0.004693339113146067,0.027549421414732933,0.7548418641090393
6LxYirZtoipJNh5eBl05gC,6LxYirZtoipJNh5eBl05gC,0.05579883232712746,0.1610099971294403,0.15254704654216766,0.0633150041103363,0.10863594710826874,0.07238007336854935,0.02962685003876686,0.16282176971435547,0.19386421144008636
3Pjr1PIVNldDaRtX0EsjFh,3Pjr1PIVNldDaRtX0EsjFh,0.031969353556632996,0.3496742248535156,0.042031191289424896,0.08716538548469543,0.04942495748400688,0.09051445126533508,0.1125464141368866,0.03860771283507347,0.1980663537979126
1A1ifX8sWzelNpkL5PxcHT,1A1ifX8sWzelNpkL5PxcHT,0.0860656276345253,0.050655342638492584,0.00529742706567049,0.018821846693754196,0.01795438677072525,0.010563299991190434,0.604174017906189,0.11588031053543091,0.09058775007724762
3CTnb6QZHgJJS7WqwhP6M8,3CTnb6QZHgJJS7WqwhP6M8,0.1715112030506134,0.0721755251288414,0.05561866983771324,0.12482287734746933,0.05703000724315643,0.09819846600294113,0.18482230603694916,0.20095105469226837,0.034869782626628876
7mwIAamZoMFiYnhBgePpPn,7mwIAamZoMFiYnhBgePpPn,0.03506280854344368,0.1972682774066925,0.060443226248025894,0.03146032243967056,0.01980670541524887,0.1683649867773056,0.027934405952692032,0.10069239139556885,0.3589668571949005
0z1o5L7HJx562xZSATcIpY,0z1o5L7HJx562xZSATcIpY,0.026975372806191444,0.07177319377660751,0.04325024038553238,0.05283431336283684,0.0342768169939518,0.24945808947086334,0.043737053871154785,0.1485319435596466,0.3291630446910858
2009X8GyWTqyxIdzAEYW6N,2009X8GyWTqyxIdzAEYW6N,0.05554066598415375,0.10411623120307922,0.04859665408730507,0.15692248940467834,0.024645091965794563,0.11136389523744583,0.0254385843873024,0.4516741931438446,0.02170214056968689
28cnXtME493VX9NOw9cIUh,28cnXtME493VX9NOw9cIUh,0.04953547939658165,0.19807934761047363,0.10161981731653214,0.11302541941404343,0.1567794680595398,0.06191481649875641,0.09924940764904022,0.06094707176089287,0.15884920954704285
77AuoSrgXRwnecOPEtYICh,77AuoSrgXRwnecOPEtYICh,0.12694282829761505,0.03552703559398651,0.06976210325956345,0.02878432162106037,0.0066129290498793125,0.10032126307487488,0.10998933017253876,0.14708101749420166,0.3749791979789734
0zkHgbZkzl5XYDqgD9ulhe,0zkHgbZkzl5XYDqgD9ulhe,0.16968421638011932,0.28666868805885315,0.013233554549515247,0.15749043226242065,0.016667703166604042,0.031272124499082565,0.05212317407131195,0.20282316207885742,0.07003694027662277
