spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
4sZbYvUTHJUmQ7mitmnbCd,Lindsey Stirling - Crystallize,0.04539211839437485,0.030051594600081444,0.008497978560626507,0.049156852066516876,0.01830088347196579,0.034943632781505585,0.35221627354621887,0.4285922348499298,0.03284858167171478
1EFmmDe9dRgA31yc8MA1cb,Mors Principium Est - Pure,0.008563881739974022,0.0034699279349297285,0.004313413519412279,0.007934452965855598,0.0014600740978494287,0.03240430727601051,0.8378086090087891,0.09297063201665878,0.011074566282331944
0w6lsLBvhtGcqMYA7MB7r6,Orelsan - La Quête,0.06912540644407272,0.0009978662710636854,0.0006811689236201346,0.0007479508058167994,0.006570539902895689,0.05132383853197098,0.677510142326355,0.1848633587360382,0.008179575204849243
4CWcaGtaOyAqBDKIeZMUe0,Naps - La kiffance,0.028344225138425827,3.1385021429741755e-05,3.6243283830117434e-05,5.452124241855927e-05,5.542312646866776e-05,0.0010320456931367517,0.9614881873130798,0.00855727307498455,0.00040084688225761056
5ygDXis42ncn6kYG14lEVG,Pinkfong - Baby Shark,0.4001663029193878,0.010792546905577183,0.020508430898189545,0.0131082683801651,0.014161722734570503,0.06882676482200623,0.22762496769428253,0.19149549305438995,0.05331531912088394
5pRElcsPZrgZXkoON2o5Go,Skillet - Comatose,0.07334291934967041,0.09168671071529388,0.01164704468101263,0.04458814114332199,0.012234503403306007,0.05438641831278801,0.4244740605354309,0.22453998029232025,0.06310024112462997
17tejn8Dt8IDKKRknPznPD,Soolking - Fada,0.07407037168741226,0.05034133791923523,0.022699421271681786,0.048552706837654114,0.02884487621486187,0.04248877987265587,0.5340924263000488,0.1795625388622284,0.019347546622157097
6LtiYg9rZXcqeonqFnGrQx,Vicarious Visions Audio - Crash Bandicoot Main Theme,0.29733094573020935,0.028524305671453476,0.09160315990447998,0.06300244480371475,0.02508951537311077,0.04343554377555847,0.4069540500640869,0.0385979488492012,0.005462057422846556
6KigD0mlF4VGDYiSEzAyYw,NEFFEX - Fight Back,0.03629426285624504,0.005317531526088715,0.0030410762410610914,0.011377381160855293,0.002324206056073308,0.013104083947837353,0.1781831681728363,0.7474778890609741,0.0028806475456804037
5JrEDriz04IUQnTviFEUKQ,Bénabar - L'effet papillon,0.11497858911752701,0.12320150434970856,0.21784621477127075,0.05402538180351257,0.024187497794628143,0.036279045045375824,0.11596310883760452,0.28325313329696655,0.030265595763921738
5QzjOeD7eXFZpVVyVC7ls2,TNX - MOVE,0.00025805376935750246,0.0013196809450164437,0.00024076734553091228,0.00034151916042901576,4.287384945200756e-05,0.0011267141671851277,0.014926709234714508,0.9810453057289124,0.0006984135834500194
